date,instrument,strategy,target_weight,executed_weight,session_return,mode
2017-12-25,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-26,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-27,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-28,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2017-12-29,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-01,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-02,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-01-03,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-04,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-05,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-08,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-09,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-10,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-11,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-12,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-15,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-01-16,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-17,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-18,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-19,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-22,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-23,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-24,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-25,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-26,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-29,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-01-30,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-01-31,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-01,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-02,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-05,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-06,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-07,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-08,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-09,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-12,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-13,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-14,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-15,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-16,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-19,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-20,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-21,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-22,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-23,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-26,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-27,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-02-28,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-01,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-02,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-05,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-06,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-07,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-08,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-09,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-12,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-13,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-14,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-15,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-16,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-19,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-20,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-21,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-22,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-23,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-26,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-27,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-03-28,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-29,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-03-30,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-02,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-03,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-04,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-05,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-06,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-09,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-10,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-11,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-12,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-13,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-16,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-17,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-18,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-19,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-04-20,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-23,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-24,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-04-25,ETF_W,breakout[lookback=55],1.0,0.0,-0.0010045199079135258,SHADOW_ONLY
2018-04-26,ETF_W,breakout[lookback=55],1.0,1.0,0.018292109151372804,SHADOW_ONLY
2018-04-27,ETF_W,breakout[lookback=55],1.0,1.0,-0.0110850700132048,SHADOW_ONLY
2018-04-30,ETF_W,breakout[lookback=55],1.0,1.0,0.0039169080807326395,SHADOW_ONLY
2018-05-01,ETF_W,breakout[lookback=55],1.0,1.0,-0.012372553451219126,SHADOW_ONLY
2018-05-02,ETF_W,breakout[lookback=55],1.0,1.0,0.01610115519898292,SHADOW_ONLY
2018-05-03,ETF_W,breakout[lookback=55],1.0,1.0,0.010427727239028073,SHADOW_ONLY
2018-05-04,ETF_W,breakout[lookback=55],1.0,1.0,0.011448678192004014,SHADOW_ONLY
2018-05-07,ETF_W,breakout[lookback=55],1.0,1.0,0.014411984384486765,SHADOW_ONLY
2018-05-08,ETF_W,breakout[lookback=55],1.0,1.0,-0.0009285583040603562,SHADOW_ONLY
2018-05-09,ETF_W,breakout[lookback=55],1.0,1.0,-0.008161264915182431,SHADOW_ONLY
2018-05-10,ETF_W,breakout[lookback=55],1.0,1.0,-0.00755124979803401,SHADOW_ONLY
2018-05-11,ETF_W,breakout[lookback=55],1.0,1.0,0.00828161165436736,SHADOW_ONLY
2018-05-14,ETF_W,breakout[lookback=55],1.0,1.0,0.008628800736778741,SHADOW_ONLY
2018-05-15,ETF_W,breakout[lookback=55],1.0,1.0,-0.018906234431467772,SHADOW_ONLY
2018-05-16,ETF_W,breakout[lookback=55],1.0,1.0,0.017485072530595724,SHADOW_ONLY
2018-05-17,ETF_W,breakout[lookback=55],1.0,1.0,0.011001627881618514,SHADOW_ONLY
2018-05-18,ETF_W,breakout[lookback=55],1.0,1.0,0.011119099876944816,SHADOW_ONLY
2018-05-21,ETF_W,breakout[lookback=55],1.0,1.0,0.0071913692360379144,SHADOW_ONLY
2018-05-22,ETF_W,breakout[lookback=55],1.0,1.0,0.00444710629402123,SHADOW_ONLY
2018-05-23,ETF_W,breakout[lookback=55],1.0,1.0,0.0020027782490610324,SHADOW_ONLY
2018-05-24,ETF_W,breakout[lookback=55],1.0,1.0,0.0006641931846338434,SHADOW_ONLY
2018-05-25,ETF_W,breakout[lookback=55],1.0,1.0,-0.0015490431957196904,SHADOW_ONLY
2018-05-28,ETF_W,breakout[lookback=55],1.0,1.0,-0.010667559366030033,SHADOW_ONLY
2018-05-29,ETF_W,breakout[lookback=55],1.0,1.0,0.001036906103475399,SHADOW_ONLY
2018-05-30,ETF_W,breakout[lookback=55],1.0,1.0,0.006674957772175416,SHADOW_ONLY
2018-05-31,ETF_W,breakout[lookback=55],1.0,1.0,-0.00411763619615757,SHADOW_ONLY
2018-06-01,ETF_W,breakout[lookback=55],1.0,1.0,0.0018692729961595766,SHADOW_ONLY
2018-06-04,ETF_W,breakout[lookback=55],1.0,1.0,0.0022338152404044465,SHADOW_ONLY
2018-06-05,ETF_W,breakout[lookback=55],1.0,1.0,-0.0008714098297341044,SHADOW_ONLY
2018-06-06,ETF_W,breakout[lookback=55],1.0,1.0,-0.005321533577019366,SHADOW_ONLY
2018-06-07,ETF_W,breakout[lookback=55],1.0,1.0,-0.0004470932810932693,SHADOW_ONLY
2018-06-08,ETF_W,breakout[lookback=55],1.0,1.0,-0.0024518415450991426,SHADOW_ONLY
2018-06-11,ETF_W,breakout[lookback=55],1.0,1.0,-0.012932950825327971,SHADOW_ONLY
2018-06-12,ETF_W,breakout[lookback=55],1.0,1.0,0.011352194707003438,SHADOW_ONLY
2018-06-13,ETF_W,breakout[lookback=55],1.0,1.0,0.02512205644314225,SHADOW_ONLY
2018-06-14,ETF_W,breakout[lookback=55],1.0,1.0,0.0012847368779012047,SHADOW_ONLY
2018-06-15,ETF_W,breakout[lookback=55],1.0,1.0,0.004551175065318436,SHADOW_ONLY
2018-06-18,ETF_W,breakout[lookback=55],1.0,1.0,-0.011766750583510177,SHADOW_ONLY
2018-06-19,ETF_W,breakout[lookback=55],1.0,1.0,-0.004210746280094546,SHADOW_ONLY
2018-06-20,ETF_W,breakout[lookback=55],1.0,1.0,-0.002465670371413542,SHADOW_ONLY
2018-06-21,ETF_W,breakout[lookback=55],1.0,1.0,0.004631620380840529,SHADOW_ONLY
2018-06-22,ETF_W,breakout[lookback=55],1.0,1.0,-0.005869953211505741,SHADOW_ONLY
2018-06-25,ETF_W,breakout[lookback=55],1.0,1.0,0.0012635214627634284,SHADOW_ONLY
2018-06-26,ETF_W,breakout[lookback=55],1.0,1.0,-0.004645910452901969,SHADOW_ONLY
2018-06-27,ETF_W,breakout[lookback=55],1.0,1.0,0.003123529038641104,SHADOW_ONLY
2018-06-28,ETF_W,breakout[lookback=55],1.0,1.0,-0.00567059354711108,SHADOW_ONLY
2018-06-29,ETF_W,breakout[lookback=55],1.0,1.0,-0.00815260984122168,SHADOW_ONLY
2018-07-02,ETF_W,breakout[lookback=55],1.0,1.0,-0.005450126593745774,SHADOW_ONLY
2018-07-03,ETF_W,breakout[lookback=55],1.0,1.0,-0.008001395493454577,SHADOW_ONLY
2018-07-04,ETF_W,breakout[lookback=55],1.0,1.0,-0.0035913042388291405,SHADOW_ONLY
2018-07-05,ETF_W,breakout[lookback=55],1.0,1.0,-0.008653437041942103,SHADOW_ONLY
2018-07-06,ETF_W,breakout[lookback=55],1.0,1.0,-0.0019647026881373097,SHADOW_ONLY
2018-07-09,ETF_W,breakout[lookback=55],1.0,1.0,-0.0030638495212215178,SHADOW_ONLY
2018-07-10,ETF_W,breakout[lookback=55],1.0,1.0,-0.0019947456507485306,SHADOW_ONLY
2018-07-11,ETF_W,breakout[lookback=55],1.0,1.0,-0.003946277227378059,SHADOW_ONLY
2018-07-12,ETF_W,breakout[lookback=55],1.0,1.0,-0.0005613360880193374,SHADOW_ONLY
2018-07-13,ETF_W,breakout[lookback=55],1.0,1.0,0.009906141961951942,SHADOW_ONLY
2018-07-16,ETF_W,breakout[lookback=55],1.0,1.0,0.007171745896169535,SHADOW_ONLY
2018-07-17,ETF_W,breakout[lookback=55],1.0,1.0,0.0008596973175443168,SHADOW_ONLY
2018-07-18,ETF_W,breakout[lookback=55],1.0,1.0,0.008274095284473093,SHADOW_ONLY
2018-07-19,ETF_W,breakout[lookback=55],1.0,1.0,0.0031575662937071147,SHADOW_ONLY
2018-07-20,ETF_W,breakout[lookback=55],1.0,1.0,-0.010260948790378865,SHADOW_ONLY
2018-07-23,ETF_W,breakout[lookback=55],1.0,1.0,-0.006756185566403117,SHADOW_ONLY
2018-07-24,ETF_W,breakout[lookback=55],1.0,1.0,-0.009175248501004818,SHADOW_ONLY
2018-07-25,ETF_W,breakout[lookback=55],1.0,1.0,-0.00806957853381085,SHADOW_ONLY
2018-07-26,ETF_W,breakout[lookback=55],0.0,1.0,0.009894468300127057,SHADOW_ONLY
2018-07-27,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-30,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-07-31,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-01,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-08-02,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-08-03,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-06,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-07,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-08,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-09,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-08-10,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-08-13,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-14,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-15,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-16,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-17,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-20,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-21,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-08-22,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-23,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-24,ETF_W,breakout[lookback=55],0.0,0.0,-0.0,SHADOW_ONLY
2018-08-27,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-28,ETF_W,breakout[lookback=55],0.0,0.0,0.0,SHADOW_ONLY
2018-08-29,ETF_W,breakout[lookback=55],1.0,0.0,-0.0008596339423749897,SHADOW_ONLY
2018-08-30,ETF_W,breakout[lookback=55],1.0,1.0,-0.0015162542888856878,SHADOW_ONLY
2018-08-31,ETF_W,breakout[lookback=55],1.0,1.0,-0.013576423350389444,SHADOW_ONLY
2018-09-03,ETF_W,breakout[lookback=55],1.0,1.0,-0.003796395398757757,SHADOW_ONLY
2018-09-04,ETF_W,breakout[lookback=55],1.0,1.0,-0.0054387995553801805,SHADOW_ONLY
2018-09-05,ETF_W,breakout[lookback=55],1.0,1.0,0.004973254594615284,SHADOW_ONLY
2018-09-06,ETF_W,breakout[lookback=55],1.0,1.0,0.010648911156647012,SHADOW_ONLY
2018-09-07,ETF_W,breakout[lookback=55],1.0,1.0,0.001562683118164765,SHADOW_ONLY
2018-09-10,ETF_W,breakout[lookback=55],1.0,1.0,0.003326328609626117,SHADOW_ONLY
2018-09-11,ETF_W,breakout[lookback=55],1.0,1.0,-0.005730022174980198,SHADOW_ONLY
2018-09-12,ETF_W,breakout[lookback=55],1.0,1.0,0.01518823153717852,SHADOW_ONLY
2018-09-13,ETF_W,breakout[lookback=55],1.0,1.0,0.006413694924324753,SHADOW_ONLY
2018-09-14,ETF_W,breakout[lookback=55],1.0,1.0,0.006062731191549986,SHADOW_ONLY
2018-09-17,ETF_W,breakout[lookback=55],1.0,1.0,0.018073570352233226,SHADOW_ONLY
2018-09-18,ETF_W,breakout[lookback=55],1.0,1.0,0.0009782378379183942,SHADOW_ONLY
2018-09-19,ETF_W,breakout[lookback=55],1.0,1.0,0.0005756027255114926,SHADOW_ONLY
2018-09-20,ETF_W,breakout[lookback=55],1.0,1.0,-0.0020793874899502907,SHADOW_ONLY
2018-09-21,ETF_W,breakout[lookback=55],1.0,1.0,-0.01177517382277804,SHADOW_ONLY
2018-09-24,ETF_W,breakout[lookback=55],1.0,1.0,0.010122890491141456,SHADOW_ONLY
2018-09-25,ETF_W,breakout[lookback=55],1.0,1.0,-0.0012499641503904702,SHADOW_ONLY
2018-09-26,ETF_W,breakout[lookback=55],1.0,1.0,-0.007656157971308808,SHADOW_ONLY
2018-09-27,ETF_W,breakout[lookback=55],1.0,1.0,-0.006883819540730918,SHADOW_ONLY
2018-09-28,ETF_W,breakout[lookback=55],1.0,1.0,0.0035132255327698925,SHADOW_ONLY
2018-10-01,ETF_W,breakout[lookback=55],1.0,1.0,0.010398405611198314,SHADOW_ONLY
2018-10-02,ETF_W,breakout[lookback=55],1.0,1.0,0.0022826159179540895,SHADOW_ONLY
2018-10-03,ETF_W,breakout[lookback=55],1.0,1.0,-0.006599155528980272,SHADOW_ONLY
2018-10-04,ETF_W,breakout[lookback=55],1.0,1.0,-0.007623205169514868,SHADOW_ONLY
2018-10-05,ETF_W,breakout[lookback=55],1.0,1.0,0.004612450279643188,SHADOW_ONLY
2018-10-08,ETF_W,breakout[lookback=55],1.0,1.0,0.010010659308363978,SHADOW_ONLY
2018-10-09,ETF_W,breakout[lookback=55],1.0,1.0,0.0012649316118240606,SHADOW_ONLY
2018-10-10,ETF_W,breakout[lookback=55],1.0,1.0,-0.017592288505376086,SHADOW_ONLY
2018-10-11,ETF_W,breakout[lookback=55],1.0,1.0,-0.002601061208680866,SHADOW_ONLY
2018-10-12,ETF_W,breakout[lookback=55],1.0,1.0,-0.003139069161701813,SHADOW_ONLY
2018-10-15,ETF_W,breakout[lookback=55],1.0,1.0,0.003115257115684056,SHADOW_ONLY
2018-10-16,ETF_W,breakout[lookback=55],1.0,1.0,0.005553059420163153,SHADOW_ONLY
2018-10-17,ETF_W,breakout[lookback=55],1.0,1.0,0.006457819295693001,SHADOW_ONLY
2018-10-18,ETF_W,breakout[lookback=55],1.0,1.0,-0.009250770417432608,SHADOW_ONLY
2018-10-19,ETF_W,breakout[lookback=55],1.0,1.0,-0.008742084259025784,SHADOW_ONLY
2018-10-22,ETF_W,breakout[lookback=55],1.0,1.0,0.0019384122344789922,SHADOW_ONLY
2018-10-23,ETF_W,breakout[lookback=55],1.0,1.0,0.007332855131721994,SHADOW_ONLY
2018-10-24,ETF_W,breakout[lookback=55],1.0,1.0,-0.0008666519463127464,SHADOW_ONLY
2018-10-25,ETF_W,breakout[lookback=55],1.0,1.0,-0.006103977614614564,SHADOW_ONLY
2018-10-26,ETF_W,breakout[lookback=55],1.0,1.0,-0.012480352236038383,SHADOW_ONLY
2018-10-29,ETF_W,breakout[lookback=55],1.0,1.0,-0.02057788619757983,SHADOW_ONLY
2018-10-30,ETF_W,breakout[lookback=55],1.0,1.0,-0.0016462852729082211,SHADOW_ONLY
2018-10-31,ETF_W,breakout[lookback=55],1.0,1.0,-0.007863795550272501,SHADOW_ONLY
2018-11-01,ETF_W,breakout[lookback=55],1.0,1.0,-0.02174978963269414,SHADOW_ONLY
2017-11-17,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-20,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-21,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-11-22,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-23,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-24,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-11-27,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-28,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-11-29,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-11-30,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-12-01,FX_EURUSD,momentum[lookback=21],1.0,0.0,-0.0006481087363777308,SHADOW_ONLY
2017-12-04,FX_EURUSD,momentum[lookback=21],1.0,1.0,0.0025430519338065505,SHADOW_ONLY
2017-12-05,FX_EURUSD,momentum[lookback=21],1.0,1.0,0.0025907866415695313,SHADOW_ONLY
2017-12-06,FX_EURUSD,momentum[lookback=21],1.0,1.0,0.002025991105211844,SHADOW_ONLY
2017-12-07,FX_EURUSD,momentum[lookback=21],1.0,1.0,0.0031833275765495994,SHADOW_ONLY
2017-12-08,FX_EURUSD,momentum[lookback=21],1.0,1.0,-0.007240313591830971,SHADOW_ONLY
2017-12-11,FX_EURUSD,momentum[lookback=21],1.0,1.0,-0.001723322078288958,SHADOW_ONLY
2017-12-12,FX_EURUSD,momentum[lookback=21],1.0,1.0,0.001186021917686908,SHADOW_ONLY
2017-12-13,FX_EURUSD,momentum[lookback=21],1.0,1.0,-0.003813353310340495,SHADOW_ONLY
2017-12-14,FX_EURUSD,momentum[lookback=21],1.0,1.0,-0.0018547459412254774,SHADOW_ONLY
2017-12-15,FX_EURUSD,momentum[lookback=21],0.0,1.0,-0.005549375861726435,SHADOW_ONLY
2017-12-18,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-12-19,FX_EURUSD,momentum[lookback=21],1.0,0.0,-0.0007456522164903067,SHADOW_ONLY
2017-12-20,FX_EURUSD,momentum[lookback=21],1.0,1.0,-0.009030576616776975,SHADOW_ONLY
2017-12-21,FX_EURUSD,momentum[lookback=21],1.0,1.0,-0.013432776546149494,SHADOW_ONLY
2017-12-22,FX_EURUSD,momentum[lookback=21],0.0,1.0,-0.0037456886413183635,SHADOW_ONLY
2017-12-25,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-12-26,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-27,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2017-12-28,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2017-12-29,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2018-01-01,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-02,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2018-01-03,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-04,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-05,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-08,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-09,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-10,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-11,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-12,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2018-01-15,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-16,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-17,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-18,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-19,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-22,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-23,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-24,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-25,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-26,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2018-01-29,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-30,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-01-31,FX_EURUSD,momentum[lookback=21],0.0,0.0,0.0,SHADOW_ONLY
2018-02-01,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-02,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
2018-02-05,FX_EURUSD,momentum[lookback=21],0.0,0.0,-0.0,SHADOW_ONLY
